seed,function_name,condition,noise,optimizer,dropout,weight_decay,reg_state,model_size,auprc_full,val_loss,first_val_loss,last_val_loss,best_epoch,converged
44,f1,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.08629483382691674,0.22795253294579526,0.24730406907644678,0.23190050683123,77,True
44,f1,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.26765383349786115,0.22319623796229668,0.23899556728119545,0.23442739803106227,82,False
44,f1,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.06546150049358342,0.23151824131925056,0.2485208016760806,0.2355036627739034,52,True
44,f1,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.18530766699572226,0.8776136497233776,0.9059656078511096,0.8912318906885512,44,False
44,f1,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.08629483382691674,0.8834418121804583,0.9118884744796347,0.9023633821213499,88,False
44,f1,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.1408632225512778,0.8782586753368378,0.907502514250735,0.8861737872691865,34,False
44,f1,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.08629483382691674,0.8861924428889092,0.9140345828330263,0.9037434268505016,63,False
44,f2,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.08629483382691674,0.008431479899569395,0.051037295899809675,0.011244863648205362,93,True
44,f2,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.2103076669957223,0.033509282415059016,0.07368934142621274,0.03946613865171341,61,True
44,f2,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.2936410003290556,0.008964685559708705,0.05246611276364073,0.01033954112790525,39,True
44,f2,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.2103076669957223,0.03429573152135027,0.07514809044276147,0.036565959096906034,96,True
44,f2,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.2936410003290556,0.20204187121163023,0.2502482574670873,0.20907022597941946,92,True
44,f2,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.44265383349786114,0.21909403420509177,0.2590400941194372,0.2382765680234483,83,True
44,f2,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.2936410003290556,0.1946669006918339,0.2521701366343397,0.20297032769056075,54,True
44,f2,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.2103076669957223,0.2173099341861745,0.26035815287143627,0.22570038586854935,83,True
44,f2,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.39979669064071827,0.7534862953297635,0.8054057163126925,0.7662014304957492,49,True
44,f2,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.25197433366238897,0.7636189882425551,0.8142345801312872,0.8103591330507969,62,False
44,f2,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.2936410003290556,0.7417528775144131,0.8048807128946832,0.7533222601768819,70,True
44,f2,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2103076669957223,0.7660390969286573,0.8121640168605967,0.7792301533070016,60,True
44,f3,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.47275641025641024,0.010494649544001576,0.08217410299372166,0.012991773742350174,94,True
44,f3,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.2529615004935834,0.0887657622707651,0.1603331858331853,0.10666936588414172,46,True
44,f3,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.5426538334978611,0.013740030236225179,0.08324201262377678,0.014817655552178621,71,True
44,f3,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,0.08199640922248363,0.16287107947976032,0.10355121844467964,95,True
44,f3,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.4697371668311945,0.638330358140012,0.7637706215077258,0.6511225402355194,70,True
44,f3,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.2529615004935834,0.6923754443513587,0.829396996726381,0.7043392756517898,23,True
44,f3,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.5821428571428571,0.6281258153154495,0.7672221854012063,0.6397697370737156,95,True
44,f3,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,0.6863592219479541,0.8221716348161089,0.6863592219479541,100,True
44,f3,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.31447433366238897,2.4498203815297876,2.6653327827757978,2.4763074834296046,57,True
44,f3,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.2529615004935834,2.5260134199832347,2.6487281943889376,2.637216964934735,53,False
44,f3,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.30197433366238896,2.421127637650104,2.658750130775127,2.462238088567206,60,True
44,f3,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,2.5052181850088404,2.6526319156301783,2.542548619686289,69,True
44,f4,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.4029615004935834,0.013163644077375214,0.09505417407985697,0.016930975218085533,79,True
44,f4,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.4029615004935834,0.09421030103050648,0.1848766561993893,0.17439758912362952,44,True
44,f4,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.4553076669957223,0.014465630366566016,0.09580708881641956,0.019045121819177207,82,True
44,f4,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.4029615004935834,0.08597168239190224,0.18448782577476602,0.1282727227724613,74,True
44,f4,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.5936507936507935,0.6803723633923429,0.8368336095454845,0.7010249923518364,85,True
44,f4,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.4029615004935834,0.7522749136737052,0.9069290896679493,0.7645621737267109,40,True
44,f4,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.3436410003290556,0.6844401197864655,0.8369996233823451,0.7081190493512661,85,True
44,f4,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.4029615004935834,0.744455542336119,0.9087933238516462,0.7737062972910861,57,True
44,f4,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.2601043576364406,2.661242474900915,2.8757983331984662,2.690676928834712,94,True
44,f4,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.4029615004935834,2.7125970315425953,2.884234957238461,2.7575425657820194,77,True
44,f4,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.26962816716025007,2.65667913315144,2.8872391682990055,2.6814455034885,81,True
44,f4,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.4029615004935834,2.7272523971314127,2.8871318406247077,2.7550091109377273,98,True
