epoch,function_name,experiment,noise,optimizer,dropout,weight_decay,model_size,val_loss,auprc,auprc_full,auroc,auroc_full,success,error,checkpoint_path
49.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.06713280826807022,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0049.pt
50.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.05242399126291275,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0050.pt
51.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.05724897235631943,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0051.pt
52.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.06338247656822205,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0052.pt
53.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.1260550171136856,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0053.pt
54.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.06530331820249557,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0054.pt
55.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.06181313097476959,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0055.pt
56.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.06184855476021767,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0056.pt
57.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.050256095826625824,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0057.pt
58.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.09475085139274597,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0058.pt
59.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.07750227302312851,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0059.pt
60.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.0622195266187191,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0060.pt
61.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.06354150921106339,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0061.pt
62.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.044876083731651306,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0062.pt
63.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.04316524788737297,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0063.pt
64.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.09417954832315445,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0064.pt
65.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.04403618723154068,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0065.pt
66.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.07033456861972809,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0066.pt
67.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.048179902136325836,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0067.pt
68.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.03878924623131752,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0068.pt
69.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.0510176345705986,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0069.pt
70.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.04367229342460632,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0070.pt
71.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.058621518313884735,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0071.pt
72.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.06441352516412735,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0072.pt
73.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.06298910081386566,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0073.pt
74.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.1603052020072937,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0074.pt
75.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.04866018518805504,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0075.pt
76.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.04263131693005562,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0076.pt
77.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.07783260941505432,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0077.pt
78.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.11542107164859772,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0078.pt
79.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.036581505089998245,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0079.pt
80.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.18277868628501892,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0080.pt
81.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.03823778033256531,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0081.pt
82.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.052705489099025726,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0082.pt
83.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.051283400505781174,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0083.pt
84.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.06332818418741226,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0084.pt
85.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.04361966997385025,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0085.pt
86.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.0641084611415863,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0086.pt
87.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.046471115201711655,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0087.pt
88.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.04678932577371597,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0088.pt
89.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.09167340397834778,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0089.pt
90.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.05688614398241043,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0090.pt
91.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.038901276886463165,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0091.pt
92.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.05202874913811684,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0092.pt
93.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.05059448257088661,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0093.pt
94.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.06516634672880173,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0094.pt
95.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.09517767280340195,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0095.pt
96.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.0777270644903183,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0096.pt
97.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.07612315565347672,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0097.pt
98.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.055609267204999924,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0098.pt
99.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.0689530149102211,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0099.pt
100.0,f7,dropout_p0.3,0.0,adam,0.3,False,small,0.07708562910556793,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.3/epoch_0100.pt
1.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.10398028790950775,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0001.pt
2.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.0908810943365097,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0002.pt
3.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.07590609043836594,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0003.pt
4.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.08390829712152481,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0004.pt
5.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.09438303858041763,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0005.pt
6.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.08804120123386383,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0006.pt
7.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.12589117884635925,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0007.pt
8.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.09815479815006256,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0008.pt
9.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.12081757932901382,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0009.pt
10.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.13225896656513214,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0010.pt
11.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.0691375806927681,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0011.pt
12.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.0870877057313919,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0012.pt
13.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.13124872744083405,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0013.pt
14.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.14230741560459137,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0014.pt
15.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.1238449290394783,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0015.pt
16.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.09574777632951736,0.8500000000000001,0.2529615004935834,0.25,0.6242566897918731,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0016.pt
17.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.07639099657535553,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0017.pt
18.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.13115699589252472,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0018.pt
19.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.19853629171848297,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0019.pt
20.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.13892190158367157,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0020.pt
21.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.0718916729092598,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0021.pt
22.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.07644721120595932,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0022.pt
23.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.13729454576969147,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0023.pt
24.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.11848239600658417,0.9,0.501974333662389,0.5,0.7497522299306243,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0024.pt
25.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.0950651541352272,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0025.pt
26.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.06980069726705551,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0026.pt
27.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.1088620275259018,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0027.pt
28.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.11825328320264816,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0028.pt
29.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.1913880705833435,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0029.pt
30.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.09397780895233154,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0030.pt
31.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.18937817215919495,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0031.pt
32.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.21422775089740753,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0032.pt
33.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.10519648343324661,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0033.pt
34.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.16448906064033508,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0034.pt
35.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.10214856266975403,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0035.pt
36.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.19848503172397614,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0036.pt
37.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.08320488035678864,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0037.pt
38.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.2584529519081116,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0038.pt
39.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.10694646835327148,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0039.pt
40.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.13991199433803558,0.8500000000000001,0.2529615004935834,0.25,0.6242566897918731,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0040.pt
41.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.10458168387413025,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0041.pt
42.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.09608142822980881,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0042.pt
43.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.1032559722661972,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0043.pt
44.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.24546495079994202,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0044.pt
45.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.09125782549381256,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0045.pt
46.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.09376310557126999,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0046.pt
47.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.33809494972229004,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0047.pt
48.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.18326085805892944,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0048.pt
49.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.20479409396648407,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0049.pt
50.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.17621105909347534,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0050.pt
51.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.16779698431491852,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0051.pt
52.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.12244508415460587,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0052.pt
53.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.20024028420448303,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0053.pt
54.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.08937210589647293,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0054.pt
55.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.14657984673976898,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0055.pt
56.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.1404689997434616,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0056.pt
57.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.293164998292923,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0057.pt
58.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.09671664983034134,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0058.pt
59.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.1479368954896927,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0059.pt
60.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.08856820315122604,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0060.pt
61.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.10785134136676788,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0061.pt
62.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.1669756919145584,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0062.pt
63.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.11688380688428879,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0063.pt
64.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.07225225120782852,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0064.pt
65.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.08014429360628128,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0065.pt
66.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.17110858857631683,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0066.pt
67.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.09633691608905792,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0067.pt
68.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.15992407500743866,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0068.pt
69.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.10325033962726593,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0069.pt
70.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.1534280925989151,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0070.pt
71.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.06433837115764618,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0071.pt
72.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.059332482516765594,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0072.pt
73.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.189418226480484,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0073.pt
74.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.15970735251903534,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0074.pt
75.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.10041512548923492,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0075.pt
76.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.08949167281389236,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0076.pt
77.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.17385722696781158,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0077.pt
78.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.09594502300024033,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0078.pt
79.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.13295309245586395,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0079.pt
80.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.20530936121940613,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0080.pt
81.0,f7,dropout_p0.5,0.0,adam,0.5,False,small,0.12431840598583221,0.8500000000000001,0.2529615004935834,0.25,0.6246283448959365,True,,snapshots_probe/small/f7/dropout_p0.5/epoch_0081.pt
